page_id	status_id	link_name	status_published	num_reactions
Upworthy	354522044588660_163824927090703	An Honest Look At Why The World Is In Debt	2012-10-16 12:00:00	1130
Upworthy	354522044588660_449394218445973	2 Minutes That Would Have Had Thomas Jefferson Facepalming For America	2012-10-16 10:58:38	491
Upworthy	354522044588660_127817170700164	BREAKING: The Best Of #FirstWorldProblems Delivered By People Who Wished They Had Them	2012-10-16 10:00:01	836
Upworthy	354522044588660_468867446487452	Timeline Photos	2012-10-16 09:00:00	9620
Upworthy	354522044588660_294434090665123	Did Fox News Just Punk The Romney Campaign?	2012-10-16 08:00:00	2828
Upworthy	354522044588660_468712936502903	Timeline Photos	2012-10-15 21:00:00	5402
Upworthy	354522044588660_124577907691621	MAPS: What Your State Is Good At, And What It's Lame At	2012-10-15 18:00:01	797
Upworthy	354522044588660_468649539842576	Timeline Photos	2012-10-15 17:00:03	16012
Upworthy	354522044588660_325895857508194	Skinny Minnie Mouse Could Give Girls Body Image Problems For Christmas	2012-10-15 16:00:00	382
Upworthy	354522044588660_370513543033373	DOWN-BALLOT UPDATE: What Ever Happened To That 'Legitimate Rape' Guy?	2012-10-15 15:07:58	1379
Upworthy	354522044588660_360513684042505	Saving New York Is Cute, Spider-Man. But This Guy Is Here To Save The PLANET.	2012-10-15 14:00:00	264
Upworthy	354522044588660_468579829849547	Timeline Photos	2012-10-15 13:00:04	2662
Upworthy	354522044588660_110224992468878	A Bunch Of Dudes Tell You How To Stop Girls From Being Sexually Assaulted	2012-10-15 12:00:00	1130
Upworthy	354522044588660_410100299044352	"6'8"" And Scared Of Yourself: Watch A NBA Draft Pick Wrestle With Panic Attacks On Draft Day"	2012-10-15 11:00:15	769
Upworthy	354522044588660_422434097818767	Wow. Just Wow. Anti-Women Propaganda At Its Finest.	2012-10-15 10:00:02	941
Upworthy	354522044588660_424293087629787	Meet The 17-Year-Old Who Blew The Lid Off Racial Profiling With His iPod	2012-10-15 09:00:00	2348
Upworthy	354522044588660_125168060966074	With All These Laws Against Voter Fraud, You'd Think It Was An Actual Thing	2012-10-15 07:57:29	1080
Upworthy	354522044588660_468330586541138	Timeline Photos	2012-10-14 21:00:02	12399
Upworthy	354522044588660_364669556953768	SNL Fact Check: Can Joe Biden Really Push The Amtrak To DC In His Tighty Whities?	2012-10-14 19:30:00	1170
Upworthy	354522044588660_456335474407599	The Scarlet Letter 'A' … It Does Not Mean What You Think It Means	2012-10-14 18:00:01	455
Upworthy	354522044588660_387879457947381	What Do Dark Matter, Hamsters, And Wooden Helicopters Have In Common?	2012-10-14 15:00:01	251
Upworthy	354522044588660_432455133476887	Watch A Politician Ask A Journalist To Stop Doing Her Job	2012-10-14 12:00:00	2513
Upworthy	354522044588660_440562545981175	3 Videos Coca-Cola Doesn't Want You To See	2012-10-14 09:00:00	355
Upworthy	354522044588660_281856661932882	How To Love Gays And Chick-fil-A At The Same Damn Time	2012-10-13 21:00:00	814
Upworthy	354522044588660_382122318530307	So Wait. You Are Attacking The Best Teacher 77 Million Voters Ever Had?	2012-10-13 18:00:01	1015
Upworthy	354522044588660_114841568670919	Which Famous Sisters Could Literally Kick Your Ass?	2012-10-13 15:00:01	580
Upworthy	354522044588660_467805499926980	Timeline Photos	2012-10-13 13:30:02	2209
Upworthy	354522044588660_421152774600565	Dear Dads Everywhere: Please Be More Like This Guy	2012-10-13 12:00:01	3312
Upworthy	354522044588660_357720237651047	If You Think Islam Is All Killing Non-Believers For 72 Virgins, You Don't Know Much About Islam	2012-10-13 09:00:01	1024
Upworthy	354522044588660_467567316617465	Timeline Photos	2012-10-12 21:00:01	11811
Upworthy	354522044588660_363625337058268	Water Hazard: Floating Golf Courses And Our Post-Climate Change Waterworld	2012-10-12 19:00:00	299
Upworthy	354522044588660_163196903804522	This Guy Has Been In Prison For 16 Years And You Won't Believe What He Does For Fun	2012-10-12 18:00:00	982
Upworthy	354522044588660_503859332957795	Something Wrong On The Internet? Malarkify It!	2012-10-12 17:00:00	2231
Upworthy	354522044588660_516631395031795	Will A Machine Owned By One Of Mitt Romney's Top Fundraisers Be Counting Your Vote?	2012-10-12 16:00:00	1197
Upworthy	354522044588660_235718803223770	INTENSE: First-Person Video Of Soldier Selflessly Saving Squad Reminds Us We're Still At War In Afgh	2012-10-12 15:00:01	653
Upworthy	354522044588660_361618027259502	From The Creators Of South Park, One Lesson Schools Don't Teach	2012-10-12 14:00:01	1315
Upworthy	354522044588660_107631092729122	LOL: The Fight For Feminism As Explained By Dudes Who Totally Get It	2012-10-12 12:57:39	1445
Upworthy	354522044588660_370386983042665	At The Vice Presidential Debate: Ryan Told 24 Myths In 40 Minutes	2012-10-12 12:00:01	1053
Upworthy	354522044588660_467390469968483	Timeline Photos	2012-10-12 11:00:10	47745
Upworthy	354522044588660_207178069415624	Woman Gets Called Out For Calling Obama A Communist; Can't Explain What A Communist Is	2012-10-12 10:00:01	4664
Upworthy	354522044588660_118868791599614	CHART: How Many Minutes Of Work Does It Take To Buy A Beer In Your Country?	2012-10-12 09:00:01	324
Upworthy	354522044588660_100487796779424	Psst! Can I Tell You A Secret About Smart Girls?	2012-10-12 08:00:00	799
Upworthy	354522044588660_467324189975111	Upworthy's cover photo	2012-10-12 07:38:03	219
Upworthy	354522044588660_457631827608991	Here's How Everyone Everywhere Reacted To The Vice-Presidential Debate	2012-10-11 23:30:01	3525
Upworthy	354522044588660_326570320774897	Upworthy Live-Tweets The 2012 Vice Presidential Debate	2012-10-11 23:01:37	922
Upworthy	354522044588660_467195183321345	Timeline Photos	2012-10-11 22:10:39	28870
Upworthy	354522044588660_467176199989910	Timeline Photos	2012-10-11 21:00:02	10018
Upworthy	354522044588660_365785540175899	All Muslims Are Constantly Raging About Everything. Except When They Aren't.	2012-10-11 19:00:00	333
Upworthy	354522044588660_467130169994513	Upworthy's cover photo	2012-10-11 18:13:17	19
Upworthy	354522044588660_441479405887702	Why Would You EVER Do This If You're Running For Vice President?	2012-10-11 17:40:01	1887
Upworthy	354522044588660_467110476663149	Timeline Photos	2012-10-11 17:00:03	8378
Upworthy	354522044588660_462136200506056	How You Can Help Make A Gender Equal World A Reality	2012-10-11 16:10:01	212
Upworthy	354522044588660_505843439443394	5 Things Every Voter Needs To Know About Paul Ryan And Women	2012-10-11 15:00:02	1800
Upworthy	354522044588660_496399837045437	Why Living Solely For Money Is A Crazy, Terrible Idea	2012-10-11 14:00:02	930
Upworthy	354522044588660_467037270003803	Timeline Photos	2012-10-11 13:00:02	5229
Upworthy	354522044588660_435763256481803	This Guy Makes A Living Crushing Arguments Against Gay Marriage. Note: He's Really Good At His Job.	2012-10-11 12:00:02	1832
Upworthy	354522044588660_362849973799607	Sam Waterston Is Angry That We Don't Have These In America, And So Am I	2012-10-11 11:00:36	1185
Upworthy	354522044588660_404604199604630	What's The #1 Killer Of Girls Aged 15-19 Worldwide?	2012-10-11 10:00:00	1175
Upworthy	354522044588660_507748625911529	You Know That Boring Debate? The Internet Fixed It.	2012-10-11 09:00:00	502
Upworthy	354522044588660_291508687625338	What's The Most High-Profile Insignificant Job In America?	2012-10-11 08:05:55	296
Upworthy	354522044588660_466768006697396	Timeline Photos	2012-10-10 20:00:02	6417
Upworthy	354522044588660_207698792696697	Man Says Something Sexist, Gets Put In Time Out	2012-10-10 19:00:02	1082
Upworthy	354522044588660_114130352075531	Hey Look, It's A Map Of Inequality! That's Neat. Not The Inequality Part. The Map Part.	2012-10-10 18:00:01	583
Upworthy	354522044588660_466716373369226	Timeline Photos	2012-10-10 17:00:01	10217
Upworthy	354522044588660_205794689552734	Washington Bishop: Marriage Equality Is 'Actually Offensive To Basic Human Rights'	2012-10-10 15:59:56	638
Upworthy	354522044588660_206744492791720	Which Of These Joe Bidens Will Show Up Thursday?	2012-10-10 15:00:01	573
Upworthy	354522044588660_424574830935064	Speed-Debunking The 7 Biggest Lies About The Economy	2012-10-10 14:00:01	1548
Upworthy	354522044588660_235796356549811	These Words Of Warning From FDR Still Ring Eerily True Today	2012-10-10 13:00:00	1873
Upworthy	354522044588660_364192390331118	WARNING! Graphic Depiction Of A Nobel Laureate	2012-10-10 12:00:02	406
Upworthy	354522044588660_429535697102566	This Is The Kind Of Thing That Makes People Hate Politics	2012-10-10 11:00:01	743
Upworthy	354522044588660_120670648084419	LOVE IT: Actress Sally Field Drops An Emphatic F-Bomb During Award Acceptance Speech	2012-10-10 10:01:43	3006
Upworthy	354522044588660_466562143384649	Timeline Photos	2012-10-10 09:00:04	3295
Upworthy	354522044588660_208778855920712	Lazy Writing In Hollywood Has HUGE Repercussions For Women's Rights	2012-10-10 07:56:36	444
Upworthy	354522044588660_466398210067709	Timeline Photos	2012-10-09 21:00:05	6107
Upworthy	354522044588660_362392707188592	Does This Gun Make Me Look Fat? A Liberal's Visit To The Shooting Range.	2012-10-09 19:00:01	376
Upworthy	354522044588660_466349753405888	Timeline Photos	2012-10-09 18:00:04	6661
Upworthy	354522044588660_149815945163792	Conan O'Brien Somehow Made 100 News Anchors Say The EXACT SAME THING	2012-10-09 17:00:01	1211
Upworthy	354522044588660_428669047196415	Colliding Black Holes, A Second Grader, AND Neil deGrasse Tyson. Could This Video Get More Awesome?	2012-10-09 16:00:00	1596
Upworthy	354522044588660_466288970078633	Timeline Photos	2012-10-09 14:30:03	9027
Upworthy	354522044588660_452420071467796	Watch Nicki Minaj Casually Dismantle Sexism While Applying Her Eyeliner	2012-10-09 13:00:01	1084
Upworthy	354522044588660_503247519685789	In Case You Forgot Just How Amazing This Planet We Live On Really  Is	2012-10-09 12:00:01	1008
Upworthy	354522044588660_356363024454660	Every Argument Against Marriage Equality Calmly Debunked In 4 Minutes Or Less	2012-10-09 11:00:04	1482
Upworthy	354522044588660_362858610465313	Hate 'The Bachelor?' Here's A Video About Real Love.	2012-10-09 10:00:01	398
Upworthy	354522044588660_440238809346004	Remember That Time Jon Stewart Tore Fox News Apart ON Fox News? AWESOME.	2012-10-09 09:00:00	1926
Upworthy	354522044588660_294549103983591	Are You Tired Of Political Ads? What If They Include Steve Martin And Say Nothing About Politics?	2012-10-09 08:00:58	3656
Upworthy	354522044588660_466035413437322	Timeline Photos	2012-10-08 22:00:02	12493
Upworthy	354522044588660_376415639102116	Watch Daniel Radcliffe Give Rihanna All The Chemistry She Can Handle	2012-10-08 20:00:01	885
Upworthy	354522044588660_494206517264686	Nobody Is Immune To Breast Cancer … Not Even Wonder Woman	2012-10-08 18:00:01	846
Upworthy	354522044588660_467483046629220	Study: American Newspapers Give Far More Coverage To Climate Deniers And Skeptics Than Other Countri	2012-10-08 16:00:01	572
Upworthy	354522044588660_118176228335585	Oh Great, Now I'm Depressed AND On Facebook	2012-10-08 14:00:01	647
Upworthy	354522044588660_116798318473476	Meet The Man Who Left Colbert Without A Comeback	2012-10-08 12:00:01	1320
Upworthy	354522044588660_408331749221937	The Undecided Voter Could Be Proof That Evolution Is Just A Theory	2012-10-08 10:00:01	1159
Upworthy	354522044588660_446224698752672	How The Hell Did Wall Street Get An Extra $16 Trillion? Bernie Sanders Explains.	2012-10-07 20:00:01	1619
Upworthy	354522044588660_154440134698337	GRAPHIC: These 10 Companies Own So Much, They Even Own This Graphic	2012-10-07 18:00:00	631
Upworthy	354522044588660_429557170440799	If This Video Makes You Uncomfortable, Then You Make Me Uncomfortable	2012-10-07 16:00:01	3683
Upworthy	354522044588660_465507580156772	Timeline Photos	2012-10-07 14:00:06	4043
Upworthy	354522044588660_422739951117986	Bully Calls News Anchor Fat, News Anchor Destroys Him On Live TV	2012-10-07 12:00:01	2367
Upworthy	354522044588660_425512894171629	Finally, Someone Makes Sense On Immigration	2012-10-07 10:00:00	2396
Upworthy	354522044588660_364294260320992	Internet Calls Fat Girl 'Fat' And Her Response Is ... Perfect	2012-10-06 18:00:01	2248
Upworthy	354522044588660_472943339412961	How Much Money Does A Woman Lose Each Year Because She's Not A Man?	2012-10-06 16:00:02	1024
Upworthy	354522044588660_233118266817266	I Think Equality Just Found A New Anthem	2012-10-06 14:00:01	1618
Upworthy	354522044588660_295570037218227	Inside The Global Plot To Prevent 100 Million Girls From Having A Future	2012-10-06 12:00:00	653
Upworthy	354522044588660_465022566871940	Timeline Photos	2012-10-06 10:00:04	4128
Upworthy	354522044588660_145929855553798	Upworthy	2012-10-05 21:58:35	1866
Upworthy	354522044588660_464823870225143	Timeline Photos	2012-10-05 21:00:03	8395
Upworthy	354522044588660_535602079799427	Tea Party Congressman Announces Support For Bill That Makes It Illegal To Fire Someone For Being Gay	2012-10-05 19:00:01	2466
Upworthy	354522044588660_111545565669921	Upworthy	2012-10-05 18:00:01	189
Upworthy	354522044588660_377071449035661	Why Does Fox News Hate Fox News?	2012-10-05 17:00:01	556
Upworthy	354522044588660_464752786898918	Timeline Photos	2012-10-05 16:00:03	7031
Upworthy	354522044588660_429043557153951	Only 5 Days Left To Register In 20 States!	2012-10-05 15:00:01	557
Upworthy	354522044588660_517959628232261	What Happens To 3 Out Of 4 Girls After Leafing Through A Fashion Mag For 3 Minutes?	2012-10-05 14:00:04	597
Upworthy	354522044588660_464633520244178		2012-10-05 13:00:02	114
Upworthy	354522044588660_354131681343500	Here's What Happens When You Offer New Yorkers Free Cupcakes	2012-10-05 12:00:00	425
Upworthy	354522044588660_190623454407052	This Toy Train Is Officially More Accomplished Than I'll Ever Be	2012-10-05 11:00:01	314
Upworthy	354522044588660_526492144044459	Give Me Birth Control Or Give Me Weasel Testicles	2012-10-05 10:00:01	371
Upworthy	354522044588660_112229742265260	Wait A Minute, Did That Adorable Cat Just Recycle?	2012-10-05 09:01:29	870
Upworthy	354522044588660_263793880390562	Mister Rogers Saved PBS Once Before. Help Him Save It Again.	2012-10-05 08:00:00	4000
Upworthy	354522044588660_464456193595244	Timeline Photos	2012-10-04 22:00:02	6830
Upworthy	354522044588660_267223533399091	Was That Debate Boring? Yes. Was This Critic's Response Awesome? INDEED.	2012-10-04 20:00:01	644
Upworthy	354522044588660_431666700203646	Watching The Debate, We Were All Like ...	2012-10-04 18:54:05	1029
Upworthy	354522044588660_351804894910579	How You Could End Up Paying Off A Corrupt Banker's Debt	2012-10-04 18:00:01	894
Upworthy	354522044588660_444681792244823	Upworthy	2012-10-04 17:03:55	2933
Upworthy	354522044588660_472290932816340	47,000 Women Die Each Year From Unsafe Abortions	2012-10-04 17:00:02	1638
Upworthy	354522044588660_464356230271907	Timeline Photos	2012-10-04 16:00:21	8477
Upworthy	354522044588660_426265507436820	This Kid Got Shot In The Face. Why Is He So Lucky?	2012-10-04 14:30:01	504
Upworthy	354522044588660_464305123610351	Timeline Photos	2012-10-04 12:56:50	8081
Upworthy	354522044588660_477882682232600	He Went Hoping To Find Rednecks. He Found 2 Jews And A Fashion Designer.	2012-10-04 11:55:47	331
Upworthy	354522044588660_111642548991786	Sure, 'It Gets Better,' But Why Wait?	2012-10-04 10:58:35	274
Upworthy	354522044588660_464244170283113		2012-10-04 10:04:09	0
Upworthy	354522044588660_150094431800831	The REAL Reason You Spend So Much Time On Facebook	2012-10-04 09:00:01	485
Upworthy	354522044588660_288269101285980	Is Anyone You Know Falling For One Of The Biggest Financial Scams Of All Time?	2012-10-04 08:00:01	498
Upworthy	354522044588660_464089793631884	Timeline Photos	2012-10-03 22:59:16	8011
Upworthy	354522044588660_210177342446926	ThinkProgress' LiveBlog Of The First Presidential Debate	2012-10-03 20:49:32	447
Upworthy	354522044588660_111127665710343	LIVE: The Best Live-Tweeting Of The First Presidential Debate of 2012	2012-10-03 19:30:01	227
Upworthy	354522044588660_464010243639839	Timeline Photos	2012-10-03 18:00:03	1281
Upworthy	354522044588660_238620819596771	THROWBACK: The 6 Craziest Moments From The Republican Primary Debates	2012-10-03 17:00:00	624
Upworthy	354522044588660_463988613642002	Upworthy's cover photo	2012-10-03 16:31:44	27
Upworthy	354522044588660_173180312818895	VIDEO HOTNESS: Do You Know How To Get To Mars? I Don't Think You Do.	2012-10-03 16:00:01	477
Upworthy	354522044588660_415356835179913	CHART: Beer, Elections, And What Your Drink Says About You	2012-10-03 15:00:00	325
Upworthy	354522044588660_262229157230767	Fox News Awkwardly Tries To Play The Race Card. Again.	2012-10-03 14:00:01	819
Upworthy	354522044588660_347951788630734	8 Republicans Giving Mitt Romney Totally Contradictory Advice For The Debate	2012-10-03 13:00:01	829
Upworthy	354522044588660_463891926985004	Timeline Photos	2012-10-03 11:56:45	3160
Upworthy	354522044588660_463871400320390	Timeline Photos	2012-10-03 10:56:22	6937
Upworthy	354522044588660_463838543657009		2012-10-03 09:12:21	3000
Upworthy	354522044588660_159733917501071	I Think Equality Just Found A New Anthem	2012-10-03 09:00:00	1549
Upworthy	354522044588660_287571711344642	Fox News Tries To Ambush Jon Stewart On Television. They Probably Shouldn't Have Done That.	2012-10-03 08:00:00	4041
Upworthy	354522044588660_463679393672924	Timeline Photos	2012-10-02 22:00:02	4037
Upworthy	354522044588660_463648910342639	Timeline Photos	2012-10-02 20:00:03	11503
Upworthy	354522044588660_150941678382202	Half the Sky Movement Trailer	2012-10-02 19:47:23	657
Upworthy	354522044588660_405986502801197	I Hate To Admit It, But This Leopard Seal Is A Nicer Person Than I Am	2012-10-02 18:00:01	824
Upworthy	354522044588660_347944868628328	Bully Calls News Anchor Fat, News Anchor Destroys Him On Live TV	2012-10-02 16:30:01	12746
Upworthy	354522044588660_409621709104579	Spot The Difference: What's Missing From This IKEA Catalog In Saudi Arabia?	2012-10-02 15:00:01	395
Upworthy	354522044588660_436114343092935	Before The Kardashians, Celebrities Used To Actually Do Things	2012-10-02 14:00:01	1064
Upworthy	354522044588660_487526851270926	The Philippines Passes the Cybercrime Prevention Act that Makes SOPA Look Reasonable - Forbes	2012-10-02 13:00:00	253
Upworthy	354522044588660_267528296703748	7 Reasons Mitt Romney Belongs On Arrested Development	2012-10-02 12:05:02	555
Upworthy	354522044588660_117763228374975	The Environment Is Way More Betterer With Oil And Gas People Running Stuff. AMIRITE?!	2012-10-02 11:03:25	542
Upworthy	354522044588660_362709577148464	4 Insanely Important Issues You Won't See In The News	2012-10-02 10:00:00	545
Upworthy	354522044588660_421199397928724	What Does Underwear Have To Do With Voting? (More Than You Think)	2012-10-02 09:00:01	539
Upworthy	354522044588660_505331316162430	Um. How Close Are We To Being Able To Live On Mars? 'Cause We Might Need To Move Soon.	2012-10-02 08:00:00	252
Upworthy	354522044588660_501526179857870	MAP: What's One Thing That Almost Everywhere Else In The World Does Better Than America?	2012-10-01 19:00:03	789
Upworthy	354522044588660_235314183261409	On The Internet, Democracy Is NOT Guaranteed	2012-10-01 18:00:02	211
Upworthy	354522044588660_463219660385564	Timeline Photos	2012-10-01 17:00:01	28017
Upworthy	354522044588660_151404565001865	Florida Congressman Demands Bipartisan Investigation Of GOP Voter Registration Fraud Scandal	2012-10-01 16:11:02	2348
Upworthy	354522044588660_284922948289497	For The Love Of Everything Sacred, Please Don't Let 'Taken 18: European Gigolo' Become A Real Thing	2012-10-01 15:00:03	217
Upworthy	354522044588660_365431790206755	I Didn't Realize The Failure Rate For U.S. Elections Was That High	2012-10-01 14:00:01	769
Upworthy	354522044588660_109752412515827	If The Presidential Election Were A Series Of Mortal Kombat Games	2012-10-01 13:00:04	236
Upworthy	354522044588660_264945746960059	Is Racism The Only Thing Keeping Our Soldiers Fighting?	2012-10-01 12:00:02	325
Upworthy	354522044588660_438364816200216	According To This Video, I'm a Slut. So Is My Grandma.	2012-10-01 11:00:00	799
Upworthy	354522044588660_266021863501493	Every Terrible Political Argument You've Ever Seen On Facebook In A Nutshell	2012-10-01 10:00:04	698
Upworthy	354522044588660_528484733833808	A Bishop Describes How The Church Invented Hell To Control People	2012-10-01 09:00:02	3166
Upworthy	354522044588660_192014534266633	The Narrowing Of The Conservative Mind. Plus, The Best Of The Web This Week.	2012-10-01 08:00:00	466
Upworthy	354522044588660_176645539138826	The Cast Of 'The West Wing' Just Made One Of The Best Campaign Ads Ever. Have You Seen It Yet?	2012-09-30 21:00:01	1390
Upworthy	354522044588660_524262837589833	Ann Coulter Tries To Tell Whoopi Goldberg How Black People Feel About Things. It Does Not Go Well.	2012-09-30 18:00:01	2509
Upworthy	354522044588660_119269018223582	Jon Stewart Finds And Exploits Bill O'Reilly's Only Weakness: Facts	2012-09-30 15:00:00	1254
Upworthy	354522044588660_440590982653462	VIDEO: 3 Minutes That'll Horrify You, Then Make You Want To Dance	2012-09-30 12:00:02	229
Upworthy	354522044588660_446959118689922	Not All Republicans Want To Do This To Women, But The Ones Who Do Are Running For President	2012-09-30 12:00:02	1318
Upworthy	354522044588660_506381706039110	How Did Mitt Romney Make Samuel L. Jackson This Angry?	2012-09-30 09:00:01	1726
Upworthy	354522044588660_462466180460912	Timeline Photos	2012-09-29 21:00:01	4552
Upworthy	354522044588660_387565641311904	CHART: Do You Pay A Higher Tax Rate Than Mitt Romney?	2012-09-29 19:00:01	643
Upworthy	354522044588660_322723244492082	NSFW: Sarah Silverman Approves This F@!#ing Message	2012-09-29 16:00:01	1643
Upworthy	354522044588660_483321075021142	This Speech Is The Reason My Time Machine Is Permanently Set To 1959	2012-09-29 13:00:01	1185
Upworthy	354522044588660_443687135674642	WATCH: The TED Talk That Inspired Two Standing Ovations	2012-09-29 10:00:01	647
Upworthy	354522044588660_462061590501371	Timeline Photos	2012-09-28 21:00:01	11765
Upworthy	354522044588660_420396368018212	Who Wants To See The Most Beautiful 1 Minute Love Story Ever?	2012-09-28 19:00:01	1075
Upworthy	354522044588660_419350591459620	Oh Yeah, People Did Used To Think That This Would Ruin The Country	2012-09-28 18:00:01	945
Upworthy	354522044588660_469096196464247	The Most Hilarious Attack On Science I've Ever Seen	2012-09-28 17:00:01	1389
Upworthy	354522044588660_461982750509255	Timeline Photos	2012-09-28 16:00:01	4995
Upworthy	354522044588660_369398126470688	CLASSIC MITT VIDEO: The One Where Mitt Actually Says He Wants To Harvest Companies For Profit	2012-09-28 15:00:00	1259
Upworthy	354522044588660_496646723678973	Ann Coulter Tries To Tell Whoopi Goldberg How Black People Feel About Things. It Does Not Go Well.	2012-09-28 14:00:04	4161
Upworthy	354522044588660_485084878182026	What's The Easiest Way To Fight For Women's Rights?	2012-09-28 13:00:01	488
Upworthy	354522044588660_443915492325265	How The Tea Party Hopes To Purge Thousands of Ohio Voters	2012-09-28 12:00:01	1003
Upworthy	354522044588660_497603176916767	Stop Telling The Trees Your Personal Secrets. They TALK To Each Other.	2012-09-28 11:04:10	726
Upworthy	354522044588660_284476001666464	Are You Really Unique In A World Of 7 Billion People? Let's Find Out.	2012-09-28 10:00:01	615
Upworthy	354522044588660_283721418405877	Dude Passive-Agressively Makes Fun Of Sikh Woman On The Internet And Ends Up Eating Humble Pie	2012-09-28 09:00:01	1487
Upworthy	354522044588660_435620116484051	This Week In Voluntary Amnesia: Emergency Room Edition	2012-09-28 08:00:02	735
Upworthy	354522044588660_461698107204386	Timeline Photos	2012-09-27 21:00:00	12953
Upworthy	354522044588660_537674849591249	Wherein Upworthy Teaches You All Our Secrets	2012-09-27 20:00:02	70
Upworthy	354522044588660_529018370448129	Can Being Left-Handed Get You Killed?	2012-09-27 19:00:00	552
Upworthy	354522044588660_210487782415903	Texas State Rep. Behind Anti-Voter Law Now Wants To 'Purge The Rolls Sooner Or Suspend Voters'	2012-09-27 18:00:00	741
Upworthy	354522044588660_461624150545115	Timeline Photos	2012-09-27 17:00:01	1357
Upworthy	354522044588660_472354749465934	What Would It Take To Make You Strap On A Suicide Vest?	2012-09-27 16:00:00	129
Upworthy	354522044588660_282424191868246	The War On Drugs Is A Joke. And Not A Funny Haha Kind Of Joke.	2012-09-27 15:00:01	530
Upworthy	354522044588660_518655531495804	If Only Curing Homelessness Were As Easy As Clicking Your Heels Together Three Times	2012-09-27 14:00:01	333
Upworthy	354522044588660_288819781217997	Ever Wonder What Real Journalists Think Of People Like Bill O'Reilly?	2012-09-27 13:00:00	1933
Upworthy	354522044588660_289805957799147	Getting An Education Is About Learning To Pass Tests. I Mean ... Wait ... What?!	2012-09-27 12:00:01	464
Upworthy	354522044588660_148099455334999	How Did Mitt Romney Make Samuel L. Jackson This Angry?	2012-09-27 11:00:01	2419
Upworthy	354522044588660_546314878718673	If You Think Turban Means Terrorist, You Should Watch This Video.	2012-09-27 10:02:50	552
Upworthy	354522044588660_434158856622069	The Greatest Wall Post EVER!	2012-09-27 09:00:02	278
Upworthy	354522044588660_142532249226154	Yes, You Speak Arabic. I Promise.	2012-09-27 08:00:01	293
Upworthy	354522044588660_461304267243770	Timeline Photos	2012-09-26 21:00:02	1254
Upworthy	354522044588660_388504177884009	WATCH: The TED Talk That Inspired Two Standing Ovations	2012-09-26 19:00:00	597
Upworthy	354522044588660_328526953909858	What's Worse Than Air Pollution? Rush Limbaugh Provides An Answer On Behalf Of Morons.	2012-09-26 18:00:01	736
Upworthy	354522044588660_498850740127874	VIDEO: 3 Minutes That'll Horrify You, Then Make You Want To Dance	2012-09-26 17:00:00	675
Upworthy	354522044588660_142453299234264	100 Million Could Die Due To Climate Change By 2030	2012-09-26 16:00:01	491
Upworthy	354522044588660_319016471528940	Why Is Google Sleeping With That Jerk?	2012-09-26 15:00:00	169
Upworthy	354522044588660_381403801929070	Department Of WTF?!: Watch Ashton Kutcher Make A Really Bad Career Decision.	2012-09-26 14:00:00	296
Upworthy	354522044588660_461165310590999	Timeline Photos	2012-09-26 13:00:01	11007
Upworthy	354522044588660_107148126109208	The REAL* History Of How The Democratic And Republican Parties Were Created	2012-09-26 12:00:01	324
Upworthy	354522044588660_100267200131847	A Side Of Police Officers You Don't Often Get To See ... It's Pretty Nice!	2012-09-26 11:00:01	804
Upworthy	354522044588660_425741634129689	Mitt Got 47% Problems But Your Vote Ain't One	2012-09-26 10:00:00	766
Upworthy	354522044588660_469532859753753	Jon Stewart Finds And Exploits Bill O'Reilly's Only Weakness: Facts	2012-09-26 09:00:01	3950
Upworthy	354522044588660_323240724441581	"Neil deGrasse Tyson: ""I'm Not An 'Ism' — I Think For Myself"""	2012-09-26 08:00:00	1239
Upworthy	354522044588660_460925953948268	Timeline Photos	2012-09-25 21:03:53	2018
Upworthy	354522044588660_415032628557194	Steve Carell Wants To Slap You In The Face. What Did You Do?!	2012-09-25 19:00:01	357
Upworthy	354522044588660_278890488888272	NSFW: Sarah Silverman Approves This F@!#ing Message	2012-09-25 18:00:01	1500
Upworthy	354522044588660_408849722502012	The Revolution Will Be Animated	2012-09-25 17:00:00	134
Upworthy	354522044588660_460850900622440	Timeline Photos	2012-09-25 16:00:01	17454
Upworthy	354522044588660_115363378615740	New Yorkers Plaster 'Racist' Stickers Over Islamophobic Subway Ads	2012-09-25 15:00:01	1483
Upworthy	354522044588660_433219646713098	Soledad O'Brien Teaches A Smarmy Televangelist A Lesson In Equality	2012-09-25 14:00:01	1487
Upworthy	354522044588660_347355365354797	This Speech Is The Reason My Time Machine Is Permanently Set To 1959	2012-09-25 13:00:01	979
Upworthy	354522044588660_334977953265452	Finally, Some Straight Talk From Romney (With A Little Help From Final Cut)	2012-09-25 12:00:01	533
Upworthy	354522044588660_355923481159340	I Think Bill Clinton Might Actually Be The Most Interesting Man In The World	2012-09-25 11:00:00	3928
Upworthy	354522044588660_118092095007936	Register To Vote!	2012-09-25 10:00:01	593
Upworthy	354522044588660_286750014762485	Ninjas, Snooki, And Fantasy Football Are Ruining Elections	2012-09-25 09:00:00	168
Upworthy	354522044588660_476785715689431	Sikh Vs. Sheik — Do You Know The Difference?	2012-09-25 08:00:01	552
Upworthy	354522044588660_460576897316507	Timeline Photos	2012-09-24 21:00:00	3827
Upworthy	354522044588660_267664730002855	CHART: Do You Pay A Higher Tax Rate Than Mitt Romney?	2012-09-24 19:00:00	584
Upworthy	354522044588660_460532787320918	Timeline Photos	2012-09-24 18:00:02	8055
